OverallPoF,,OverallPoF
0.0,88346,0.0
0.0,500,0.0
0.0,53152,0.0
0.0,41511,0.0
0.0,58103,0.0
0.0,44363,0.0
1.0,63332,1.0
0.0,15060,0.0
1.0,25066,1.0
1.0,96319,1.0
0.0,37131,0.0
1.0,12993,1.0
0.0,66670,0.0
1.0,47819,1.0
0.0,63506,0.0
1.0,81805,1.0
1.0,13795,1.0
1.0,41030,1.0
1.0,59119,1.0
0.0,43071,0.0
1.0,13443,1.0
1.0,35801,1.0
1.0,49176,1.0
0.0,8892,0.0
1.0,94976,1.0
0.0,70700,0.0
0.0,58602,0.0
1.0,11884,1.0
0.0,49471,0.0
0.0,40985,0.0
0.0,89767,0.0
0.0,29803,0.0
1.0,79084,1.0
0.0,54895,0.0
1.0,42301,1.0
1.0,70119,1.0
0.0,19510,0.0
0.0,75169,0.0
1.0,81971,1.0
0.0,80819,0.0
1.0,73677,1.0
1.0,13755,1.0
1.0,76185,1.0
0.0,49567,0.0
1.0,32321,1.0
1.0,53505,1.0
1.0,37610,1.0
1.0,42027,1.0
0.0,33979,0.0
1.0,13922,1.0
1.0,52673,1.0
1.0,81691,1.0
1.0,2423,1.0
1.0,66758,1.0
0.0,32941,0.0
1.0,56357,1.0
0.0,3844,0.0
1.0,2422,1.0
1.0,67508,1.0
1.0,50228,1.0
1.0,99547,1.0
0.0,59550,0.0
1.0,68594,1.0
0.0,48423,0.0
0.0,28525,0.0
1.0,42175,1.0
0.0,36986,0.0
0.0,81093,0.0
1.0,23192,1.0
0.0,69386,0.0
0.0,40695,0.0
0.0,2831,0.0
0.0,49002,0.0
1.0,48391,1.0
0.0,75201,0.0
1.0,42821,1.0
0.0,45562,0.0
0.0,94405,0.0
1.0,93221,1.0
0.0,88487,0.0
0.0,92427,0.0
1.0,50189,1.0
0.0,36916,0.0
1.0,13569,1.0
0.0,97124,0.0
0.0,83185,0.0
1.0,20741,1.0
0.0,89849,0.0
0.0,5698,0.0
1.0,17244,1.0
1.0,22892,1.0
1.0,58346,1.0
1.0,21430,1.0
0.0,19423,0.0
1.0,60377,1.0
1.0,40888,1.0
1.0,88170,1.0
1.0,48815,1.0
0.0,93765,0.0
1.0,49683,1.0
1.0,78987,1.0
0.0,58386,0.0
0.0,78993,0.0
1.0,793,1.0
1.0,37831,1.0
1.0,63176,1.0
0.0,99500,0.0
0.0,66696,0.0
0.0,86808,0.0
1.0,95417,1.0
0.0,91896,0.0
1.0,62280,1.0
1.0,60591,1.0
1.0,21538,1.0
1.0,62070,1.0
1.0,59323,1.0
0.0,39034,0.0
1.0,24682,1.0
1.0,38694,1.0
0.0,5254,0.0
0.0,12847,0.0
1.0,5025,1.0
0.0,68629,0.0
1.0,6920,1.0
0.0,63374,0.0
0.0,99218,0.0
0.0,12822,0.0
1.0,15209,1.0
0.0,56396,0.0
0.0,56185,0.0
1.0,36999,1.0
1.0,55339,1.0
1.0,36597,1.0
0.0,33317,0.0
0.0,85843,0.0
1.0,85747,1.0
0.0,1036,0.0
1.0,54441,1.0
1.0,81850,1.0
0.0,68499,0.0
1.0,87215,1.0
0.0,88492,0.0
0.0,88724,0.0
0.0,49914,0.0
1.0,2386,1.0
0.0,63158,0.0
1.0,79078,1.0
1.0,28397,1.0
0.0,23314,0.0
0.0,12175,0.0
1.0,97523,1.0
0.0,93276,0.0
1.0,89287,1.0
1.0,67828,1.0
0.0,71966,0.0
1.0,2079,1.0
1.0,67766,1.0
0.0,17811,0.0
0.0,18425,0.0
0.0,38671,0.0
0.0,59782,0.0
1.0,71239,1.0
0.0,86101,0.0
1.0,75328,1.0
1.0,92434,1.0
1.0,3498,1.0
0.0,61437,0.0
0.0,8392,0.0
1.0,25443,1.0
0.0,26669,0.0
1.0,1153,1.0
1.0,41089,1.0
1.0,13061,1.0
0.0,44437,0.0
1.0,46169,1.0
0.0,26024,0.0
0.0,69693,0.0
0.0,90882,0.0
0.0,69441,0.0
0.0,18665,0.0
0.0,29324,0.0
1.0,87175,1.0
0.0,85781,0.0
1.0,79232,1.0
1.0,6181,1.0
0.0,32304,0.0
1.0,8487,1.0
0.0,24221,0.0
0.0,10920,0.0
1.0,19157,1.0
0.0,87766,0.0
1.0,55569,1.0
1.0,70836,1.0
1.0,83259,1.0
1.0,61119,1.0
0.0,32603,0.0
0.0,24298,0.0
0.0,75873,0.0
0.0,7497,0.0
0.0,52834,0.0
1.0,17623,1.0
0.0,79874,0.0
1.0,89870,1.0
0.0,90052,0.0
0.0,15253,0.0
1.0,53395,1.0
0.0,27108,0.0
1.0,89050,1.0
1.0,91109,1.0
1.0,47299,1.0
0.0,33622,0.0
1.0,13044,1.0
0.0,10683,0.0
1.0,43560,1.0
1.0,322,1.0
0.0,17600,0.0
0.0,97519,0.0
1.0,46614,1.0
0.0,1828,0.0
1.0,75408,1.0
0.0,71243,0.0
0.0,36162,0.0
0.0,48121,0.0
0.0,78474,0.0
1.0,12013,1.0
0.0,29804,0.0
1.0,38550,1.0
1.0,96705,1.0
1.0,98917,1.0
1.0,46433,1.0
1.0,89088,1.0
0.0,76335,0.0
1.0,47992,1.0
0.0,94565,0.0
1.0,62276,1.0
0.0,84282,0.0
1.0,3925,1.0
1.0,94623,1.0
0.0,72963,0.0
0.0,30817,0.0
0.0,8430,0.0
1.0,77316,1.0
0.0,64176,0.0
1.0,1504,1.0
0.0,59338,0.0
1.0,11736,1.0
0.0,56190,0.0
1.0,31516,1.0
0.0,88121,0.0
1.0,89638,1.0
0.0,7370,0.0
0.0,84904,0.0
1.0,8216,1.0
1.0,39638,1.0
0.0,54460,0.0
0.0,80138,0.0
1.0,26845,1.0
1.0,13441,1.0
1.0,85143,1.0
0.0,17053,0.0
1.0,87507,1.0
1.0,87690,1.0
1.0,4489,1.0
1.0,47261,1.0
0.0,5760,0.0
1.0,46806,1.0
0.0,76870,0.0
0.0,53012,0.0
0.0,14419,0.0
1.0,64914,1.0
1.0,5172,1.0
0.0,32809,0.0
1.0,84201,1.0
1.0,73576,1.0
1.0,46591,1.0
1.0,89674,1.0
0.0,99370,0.0
1.0,99550,1.0
1.0,26592,1.0
0.0,85029,0.0
0.0,80737,0.0
0.0,40353,0.0
0.0,98978,0.0
1.0,28042,1.0
1.0,21966,1.0
1.0,92031,1.0
0.0,50185,0.0
0.0,78924,0.0
0.0,71588,0.0
0.0,71751,0.0
0.0,29283,0.0
0.0,54483,0.0
1.0,48295,1.0
0.0,54533,0.0
1.0,828,1.0
0.0,98555,0.0
1.0,92064,1.0
0.0,3343,0.0
1.0,28461,1.0
1.0,64252,1.0
0.0,44680,0.0
1.0,8621,1.0
0.0,42075,0.0
1.0,80839,1.0
1.0,54258,1.0
0.0,25601,0.0
1.0,45422,1.0
0.0,44763,0.0
0.0,11366,0.0
1.0,73477,1.0
0.0,10522,0.0
0.0,96234,0.0
0.0,25151,0.0
0.0,69158,0.0
0.0,99250,0.0
1.0,47596,1.0
0.0,42271,0.0
1.0,57033,1.0
1.0,76087,1.0
1.0,27129,1.0
1.0,92178,1.0
0.0,6504,0.0
0.0,50844,0.0
0.0,83420,0.0
0.0,40853,0.0
0.0,70940,0.0
0.0,54937,0.0
0.0,56084,0.0
1.0,20047,1.0
0.0,75341,0.0
0.0,16216,0.0
0.0,97395,0.0
1.0,47499,1.0
1.0,77381,1.0
1.0,19801,1.0
0.0,85217,0.0
1.0,71620,1.0
1.0,33515,1.0
0.0,33066,0.0
0.0,47738,0.0
1.0,90742,1.0
0.0,51634,0.0
1.0,69397,1.0
0.0,44042,0.0
1.0,16219,1.0
0.0,89653,0.0
1.0,3589,1.0
0.0,73946,0.0
0.0,65154,0.0
1.0,11538,1.0
1.0,31951,1.0
0.0,99195,0.0
1.0,6490,1.0
1.0,61968,1.0
0.0,139,0.0
1.0,33969,1.0
1.0,20303,1.0
1.0,99944,1.0
0.0,45108,0.0
0.0,19911,0.0
0.0,47096,0.0
1.0,19683,1.0
0.0,87217,0.0
1.0,14869,1.0
0.0,75437,0.0
0.0,4118,0.0
0.0,34520,0.0
1.0,25869,1.0
1.0,24472,1.0
1.0,37684,1.0
0.0,65462,0.0
0.0,76184,0.0
0.0,24419,0.0
0.0,10692,0.0
1.0,4267,1.0
0.0,14640,0.0
1.0,89763,1.0
1.0,49730,1.0
0.0,40563,0.0
0.0,75934,0.0
1.0,27041,1.0
1.0,35215,1.0
0.0,95131,0.0
1.0,64212,1.0
1.0,41563,1.0
0.0,63587,0.0
1.0,10284,1.0
0.0,42225,0.0
1.0,59850,1.0
0.0,72946,0.0
1.0,48624,1.0
0.0,74568,0.0
0.0,38233,0.0
0.0,7254,0.0
1.0,17160,1.0
0.0,71870,0.0
1.0,5814,1.0
0.0,62919,0.0
0.0,86540,0.0
1.0,21778,1.0
0.0,4852,0.0
0.0,96693,0.0
1.0,44005,1.0
1.0,57442,1.0
1.0,12032,1.0
0.0,25576,0.0
1.0,17042,1.0
0.0,70728,0.0
0.0,37157,0.0
0.0,2776,0.0
1.0,95122,1.0
0.0,12904,0.0
0.0,953,0.0
1.0,82235,1.0
0.0,38920,0.0
1.0,2059,1.0
0.0,33077,0.0
1.0,75183,1.0
1.0,32010,1.0
1.0,22836,1.0
1.0,87609,1.0
0.0,38887,0.0
0.0,23991,0.0
1.0,87659,1.0
1.0,5245,1.0
1.0,52197,1.0
0.0,99012,0.0
1.0,66196,1.0
1.0,48016,1.0
1.0,69438,1.0
1.0,76309,1.0
1.0,60490,1.0
0.0,86751,0.0
1.0,43119,1.0
0.0,12148,0.0
0.0,24880,0.0
1.0,17524,1.0
1.0,49470,1.0
0.0,83053,0.0
1.0,336,1.0
0.0,20025,0.0
1.0,25250,1.0
0.0,18033,0.0
1.0,95406,1.0
0.0,52511,0.0
0.0,10876,0.0
0.0,95751,0.0
1.0,45303,1.0
0.0,80727,0.0
1.0,15838,1.0
0.0,10381,0.0
1.0,38875,1.0
0.0,71697,0.0
0.0,38408,0.0
0.0,43001,0.0
0.0,42916,0.0
1.0,94005,1.0
0.0,13782,0.0
1.0,5322,1.0
0.0,68392,0.0
0.0,94283,0.0
0.0,53768,0.0
1.0,46906,1.0
1.0,45434,1.0
0.0,75624,0.0
0.0,53302,0.0
0.0,18515,0.0
0.0,6423,0.0
1.0,34372,1.0
1.0,82363,1.0
1.0,5058,1.0
1.0,49153,1.0
1.0,76461,1.0
1.0,8184,1.0
0.0,94905,0.0
0.0,92139,0.0
0.0,38378,0.0
1.0,91084,1.0
1.0,93155,1.0
1.0,25025,1.0
1.0,83646,1.0
0.0,82123,0.0
1.0,69483,1.0
1.0,77052,1.0
1.0,14259,1.0
0.0,53928,0.0
0.0,37982,0.0
0.0,76183,0.0
1.0,90818,1.0
1.0,94663,1.0
0.0,90002,0.0
1.0,30846,1.0
0.0,5869,0.0
1.0,42471,1.0
1.0,77035,1.0
1.0,75020,1.0
0.0,54407,0.0
1.0,63369,1.0
0.0,10674,0.0
0.0,74029,0.0
1.0,92449,1.0
1.0,15845,1.0
0.0,960,0.0
0.0,48240,0.0
0.0,60111,0.0
0.0,71665,0.0
0.0,83232,0.0
0.0,7960,0.0
1.0,14566,1.0
1.0,91098,1.0
0.0,70744,0.0
0.0,71419,0.0
0.0,78396,0.0
0.0,8575,0.0
1.0,45623,1.0
0.0,7870,0.0
1.0,46551,1.0
0.0,52334,0.0
0.0,41667,0.0
1.0,9230,1.0
0.0,61309,0.0
1.0,60255,1.0
0.0,71786,0.0
0.0,16641,0.0
0.0,72148,0.0
1.0,33612,1.0
0.0,16344,0.0
1.0,69389,1.0
0.0,13946,0.0
0.0,38374,0.0
0.0,79647,0.0
1.0,60531,1.0
0.0,35991,0.0
0.0,3661,0.0
0.0,33426,0.0
1.0,76603,1.0
0.0,77341,0.0
0.0,97707,0.0
0.0,91548,0.0
1.0,76991,1.0
1.0,60991,1.0
0.0,36888,0.0
1.0,38780,1.0
0.0,37230,0.0
0.0,91216,0.0
1.0,50946,1.0
1.0,73214,1.0
0.0,37509,0.0
1.0,82120,1.0
1.0,55228,1.0
1.0,11938,1.0
0.0,53245,0.0
1.0,20278,1.0
1.0,10628,1.0
1.0,51244,1.0
0.0,45427,0.0
0.0,25449,0.0
0.0,24368,0.0
1.0,23198,1.0
0.0,35305,0.0
0.0,59749,0.0
1.0,18526,1.0
0.0,27022,0.0
1.0,94725,1.0
1.0,84440,1.0
0.0,47343,0.0
0.0,28736,0.0
1.0,34130,1.0
1.0,93653,1.0
1.0,51333,1.0
1.0,20463,1.0
0.0,53704,0.0
0.0,7361,0.0
1.0,67817,1.0
1.0,71364,1.0
0.0,98634,0.0
0.0,56669,0.0
0.0,50469,0.0
0.0,25638,0.0
0.0,84251,0.0
1.0,88776,1.0
1.0,1535,1.0
0.0,87671,0.0
1.0,69257,1.0
0.0,50983,0.0
0.0,54026,0.0
1.0,32707,1.0
1.0,85262,1.0
1.0,89647,1.0
1.0,23316,1.0
0.0,45305,0.0
1.0,83329,1.0
0.0,92257,0.0
1.0,61966,1.0
0.0,33938,0.0
0.0,52776,0.0
0.0,25433,0.0
1.0,36825,1.0
1.0,71616,1.0
0.0,31771,0.0
0.0,79116,0.0
1.0,23459,1.0
0.0,86151,0.0
0.0,99351,0.0
0.0,31522,0.0
1.0,30289,1.0
0.0,33245,0.0
1.0,52040,1.0
0.0,33845,0.0
1.0,79404,1.0
0.0,11843,0.0
0.0,89850,0.0
0.0,10960,0.0
1.0,10774,1.0
1.0,1537,1.0
1.0,33131,1.0
1.0,71571,1.0
0.0,3626,0.0
1.0,98285,1.0
1.0,15696,1.0
0.0,9631,0.0
0.0,97915,0.0
0.0,15785,0.0
0.0,15009,0.0
0.0,88484,0.0
1.0,77350,1.0
1.0,27087,1.0
1.0,72835,1.0
0.0,90810,0.0
0.0,2334,0.0
1.0,41918,1.0
1.0,95698,1.0
0.0,85076,0.0
1.0,50557,1.0
1.0,7888,1.0
1.0,93652,1.0
1.0,72412,1.0
1.0,32824,1.0
0.0,76542,0.0
1.0,23437,1.0
0.0,73230,0.0
0.0,56035,0.0
0.0,4398,0.0
1.0,80800,1.0
1.0,17250,1.0
0.0,60341,0.0
0.0,37434,0.0
0.0,85764,0.0
1.0,69800,1.0
0.0,29970,0.0
0.0,79963,0.0
1.0,59674,1.0
0.0,72853,0.0
0.0,87931,0.0
0.0,56359,0.0
0.0,88165,0.0
1.0,87567,1.0
0.0,83106,0.0
1.0,85759,1.0
1.0,89949,1.0
1.0,82032,1.0
0.0,43727,0.0
1.0,21068,1.0
0.0,98338,0.0
1.0,31683,1.0
1.0,10723,1.0
1.0,80265,1.0
1.0,6736,1.0
0.0,63317,0.0
1.0,61561,1.0
1.0,22344,1.0
1.0,34918,1.0
1.0,66346,1.0
1.0,51126,1.0
1.0,10839,1.0
0.0,64978,0.0
1.0,95772,1.0
0.0,64682,0.0
1.0,55717,1.0
1.0,59127,1.0
1.0,70317,1.0
0.0,31507,0.0
0.0,81243,0.0
1.0,94819,1.0
1.0,46359,1.0
1.0,21274,1.0
0.0,49338,0.0
0.0,41097,0.0
0.0,81271,0.0
1.0,92167,1.0
0.0,77975,0.0
0.0,15405,0.0
1.0,73316,1.0
0.0,92729,0.0
0.0,75023,0.0
0.0,73243,0.0
0.0,31439,0.0
0.0,74878,0.0
1.0,80077,1.0
1.0,19286,1.0
1.0,30840,1.0
1.0,78850,1.0
1.0,75973,1.0
1.0,80053,1.0
1.0,2706,1.0
0.0,38337,0.0
0.0,26366,0.0
0.0,60548,0.0
1.0,91567,1.0
1.0,58629,1.0
1.0,52050,1.0
1.0,32241,1.0
1.0,18844,1.0
0.0,94720,0.0
1.0,50624,1.0
1.0,66305,1.0
1.0,48236,1.0
0.0,74526,0.0
0.0,73999,0.0
1.0,84475,1.0
1.0,50205,1.0
0.0,5117,0.0
0.0,8951,0.0
0.0,21263,0.0
1.0,73629,1.0
0.0,12949,0.0
0.0,19210,0.0
0.0,94130,0.0
0.0,69138,0.0
0.0,60596,0.0
0.0,78084,0.0
0.0,65812,0.0
1.0,97360,1.0
1.0,45926,1.0
0.0,23602,0.0
1.0,76797,1.0
1.0,90623,1.0
1.0,30147,1.0
0.0,13172,0.0
0.0,56731,0.0
1.0,32598,1.0
0.0,62574,0.0
1.0,92419,1.0
0.0,63783,0.0
1.0,64523,1.0
0.0,25565,0.0
1.0,29889,1.0
1.0,63550,1.0
1.0,3063,1.0
1.0,58443,1.0
1.0,12537,1.0
1.0,92055,1.0
0.0,86350,0.0
1.0,73747,1.0
1.0,77609,1.0
1.0,90389,1.0
0.0,93159,0.0
1.0,3559,1.0
0.0,76238,0.0
1.0,23631,1.0
0.0,52860,0.0
0.0,91918,0.0
0.0,55962,0.0
1.0,56820,1.0
1.0,1843,1.0
0.0,27671,0.0
1.0,2755,1.0
1.0,16868,1.0
0.0,2320,0.0
1.0,22130,1.0
1.0,66891,1.0
0.0,22941,0.0
0.0,75995,0.0
0.0,73481,0.0
0.0,10045,0.0
1.0,17118,1.0
0.0,646,0.0
0.0,81207,0.0
0.0,44915,0.0
1.0,24261,1.0
0.0,13836,0.0
0.0,61221,0.0
1.0,57989,1.0
1.0,44771,1.0
0.0,76946,0.0
0.0,40941,0.0
0.0,22191,0.0
1.0,81186,1.0
1.0,63609,1.0
0.0,51209,0.0
0.0,49253,0.0
1.0,70255,1.0
1.0,59963,1.0
1.0,24625,1.0
0.0,85432,0.0
1.0,17675,1.0
0.0,13110,0.0
0.0,83895,0.0
0.0,50349,0.0
0.0,51746,0.0
1.0,55263,1.0
0.0,81981,0.0
1.0,79907,1.0
0.0,91221,0.0
0.0,29353,0.0
1.0,85206,1.0
1.0,98843,1.0
1.0,24743,1.0
0.0,36240,0.0
1.0,55707,1.0
1.0,26095,1.0
0.0,91924,0.0
0.0,62616,0.0
1.0,22611,1.0
0.0,73037,0.0
0.0,30054,0.0
1.0,34842,1.0
1.0,96270,1.0
0.0,92274,0.0
0.0,16775,0.0
1.0,38563,1.0
0.0,93724,0.0
0.0,83415,0.0
1.0,80528,1.0
0.0,44118,0.0
0.0,5373,0.0
1.0,58303,1.0
0.0,55844,0.0
0.0,919,0.0
0.0,53262,0.0
1.0,67453,1.0
0.0,33907,0.0
0.0,65466,0.0
0.0,13135,0.0
0.0,20566,0.0
1.0,99077,1.0
1.0,80754,1.0
0.0,7566,0.0
0.0,81668,0.0
0.0,58779,0.0
0.0,36181,0.0
0.0,11285,0.0
1.0,62760,1.0
1.0,60182,1.0
0.0,9650,0.0
0.0,53753,0.0
0.0,55854,0.0
1.0,26911,1.0
0.0,19743,0.0
1.0,34402,1.0
1.0,55456,1.0
1.0,8401,1.0
1.0,45835,1.0
0.0,39055,0.0
0.0,73474,0.0
0.0,57145,0.0
0.0,97766,0.0
0.0,75994,0.0
0.0,55204,0.0
0.0,81780,0.0
1.0,24759,1.0
1.0,91749,1.0
1.0,78521,1.0
1.0,22929,1.0
0.0,46740,0.0
0.0,62541,0.0
0.0,21744,0.0
0.0,4890,0.0
0.0,27156,0.0
1.0,92138,1.0
0.0,43412,0.0
0.0,77912,0.0
1.0,20709,1.0
1.0,13948,1.0
0.0,79367,0.0
0.0,78354,0.0
0.0,4044,0.0
0.0,84550,0.0
0.0,16225,0.0
0.0,36161,0.0
1.0,9111,1.0
1.0,76314,1.0
0.0,72264,0.0
1.0,62217,1.0
1.0,26074,1.0
0.0,53578,0.0
1.0,59125,1.0
0.0,51296,0.0
1.0,13652,1.0
1.0,51477,1.0
0.0,5731,0.0
1.0,43466,1.0
0.0,59848,0.0
1.0,45702,1.0
0.0,7748,0.0
1.0,31501,1.0
0.0,93361,0.0
0.0,83959,0.0
1.0,85907,1.0
0.0,86275,0.0
0.0,58363,0.0
1.0,77969,1.0
1.0,22123,1.0
1.0,62029,1.0
1.0,64958,1.0
0.0,66724,0.0
0.0,51021,0.0
1.0,13085,1.0
1.0,44308,1.0
0.0,47302,0.0
0.0,82364,0.0
0.0,93749,0.0
0.0,37310,0.0
0.0,40828,0.0
0.0,53210,0.0
0.0,23413,0.0
1.0,76912,1.0
1.0,33002,1.0
0.0,69375,0.0
0.0,182,0.0
0.0,82541,0.0
1.0,29550,1.0
1.0,21942,1.0
0.0,94490,0.0
1.0,56686,1.0
1.0,28764,1.0
1.0,97085,1.0
0.0,44350,0.0
1.0,6827,1.0
1.0,7391,1.0
0.0,22076,0.0
0.0,37478,0.0
0.0,29855,0.0
1.0,94744,1.0
1.0,25068,1.0
1.0,59498,1.0
0.0,84313,0.0
0.0,9089,0.0
1.0,85028,1.0
1.0,93260,1.0
0.0,78913,0.0
0.0,6927,0.0
0.0,80123,0.0
0.0,15523,0.0
0.0,37799,0.0
1.0,59428,1.0
0.0,59952,0.0
1.0,82998,1.0
1.0,88415,1.0
0.0,25355,0.0
1.0,59977,1.0
0.0,9245,0.0
0.0,14723,0.0
0.0,46518,0.0
1.0,72058,1.0
1.0,95666,1.0
0.0,10503,0.0
1.0,67988,1.0
0.0,24740,0.0
0.0,84849,0.0
1.0,34308,1.0
0.0,6415,0.0
0.0,84189,0.0
0.0,35890,0.0
0.0,79348,0.0
0.0,43363,0.0
0.0,37486,0.0
0.0,7821,0.0
0.0,30636,0.0
0.0,58414,0.0
0.0,86114,0.0
0.0,10283,0.0
1.0,25070,1.0
1.0,67266,1.0
0.0,89714,0.0
0.0,16581,0.0
0.0,2191,0.0
0.0,85209,0.0
0.0,82287,0.0
0.0,40349,0.0
0.0,94573,0.0
1.0,70302,1.0
0.0,86391,0.0
1.0,14129,1.0
1.0,53103,1.0
0.0,70114,0.0
1.0,62731,1.0
0.0,66351,0.0
0.0,61118,0.0
0.0,71071,0.0
1.0,84604,1.0
1.0,47040,1.0
1.0,36237,1.0
0.0,55665,0.0
0.0,88234,0.0
0.0,9159,0.0
1.0,28598,1.0
0.0,29466,0.0
0.0,17408,0.0
1.0,39622,1.0
1.0,87069,1.0
0.0,66136,0.0
0.0,49437,0.0
0.0,60820,0.0
1.0,61839,1.0
1.0,8991,1.0
0.0,98728,0.0
0.0,86584,0.0
1.0,29544,1.0
0.0,62865,0.0
0.0,47381,0.0
0.0,79713,0.0
1.0,89765,1.0
0.0,95138,0.0
1.0,89795,1.0
0.0,67362,0.0
0.0,35944,0.0
0.0,95343,0.0
1.0,32825,1.0
0.0,26609,0.0
1.0,24504,1.0
0.0,10888,0.0
1.0,39328,1.0
0.0,21530,0.0
0.0,35083,0.0
0.0,44257,0.0
0.0,99423,0.0
0.0,74599,0.0
0.0,46984,0.0
1.0,17243,1.0
1.0,82859,1.0
0.0,52366,0.0
1.0,88018,1.0
0.0,923,0.0
0.0,66134,0.0
1.0,28025,1.0
0.0,57641,0.0
1.0,31590,1.0
1.0,2072,1.0
1.0,70216,1.0
0.0,91232,0.0
1.0,82878,1.0
0.0,28005,0.0
1.0,3071,1.0
1.0,58570,1.0
0.0,14772,0.0
0.0,48110,0.0
1.0,90362,1.0
1.0,69963,1.0
0.0,75671,0.0
0.0,80116,0.0
0.0,29196,0.0
1.0,97467,1.0
1.0,7627,1.0
1.0,82677,1.0
1.0,87960,1.0
1.0,678,1.0
1.0,97541,1.0
1.0,1260,1.0
0.0,39547,0.0
0.0,48500,0.0
0.0,10630,0.0
0.0,80760,0.0
1.0,90685,1.0
0.0,95945,0.0
0.0,44807,0.0
0.0,48545,0.0
1.0,39702,1.0
1.0,11070,1.0
1.0,21546,1.0
1.0,56662,1.0
0.0,73036,0.0
0.0,85062,0.0
0.0,56834,0.0
0.0,49565,0.0
0.0,69094,0.0
0.0,62040,0.0
0.0,86838,0.0
0.0,40696,0.0
0.0,86911,0.0
1.0,31388,1.0
1.0,25479,1.0
0.0,37409,0.0
1.0,79932,1.0
0.0,2658,0.0
0.0,45601,0.0
1.0,91461,1.0
1.0,80510,1.0
1.0,93028,1.0
1.0,90226,1.0
0.0,36809,0.0
1.0,82297,1.0
1.0,23433,1.0
1.0,29419,1.0
1.0,82112,1.0
1.0,17416,1.0
1.0,75604,1.0
0.0,66257,0.0
0.0,913,0.0
0.0,94809,0.0
0.0,33293,0.0
0.0,32642,0.0
1.0,52923,1.0
1.0,17621,1.0
1.0,57652,1.0
0.0,2053,0.0
0.0,59531,0.0
1.0,77402,1.0
0.0,17214,0.0
0.0,50790,0.0
0.0,79632,0.0
0.0,63449,0.0
1.0,85990,1.0
0.0,71963,0.0
0.0,837,0.0
1.0,13,1.0
0.0,55297,0.0
1.0,23268,1.0
0.0,52547,0.0
0.0,67262,0.0
0.0,3391,0.0
0.0,75996,0.0
1.0,46828,1.0
1.0,16417,1.0
0.0,9530,0.0
0.0,4329,0.0
0.0,83051,0.0
1.0,2797,1.0
0.0,40176,0.0
1.0,93367,1.0
0.0,74390,0.0
0.0,43495,0.0
0.0,67095,0.0
0.0,82890,0.0
0.0,14335,0.0
0.0,27182,0.0
0.0,24177,0.0
0.0,23246,0.0
0.0,47541,0.0
1.0,59387,1.0
0.0,75370,0.0
1.0,81421,1.0
0.0,40634,0.0
1.0,48098,1.0
1.0,63527,1.0
0.0,37659,0.0
0.0,66423,0.0
0.0,44040,0.0
1.0,45859,1.0
1.0,6536,1.0
1.0,15817,1.0
1.0,25291,1.0
1.0,62004,1.0
1.0,41084,1.0
1.0,2572,1.0
0.0,32652,0.0
1.0,31109,1.0
0.0,189,0.0
1.0,37820,1.0
0.0,44644,0.0
0.0,44404,0.0
1.0,77729,1.0
1.0,6721,1.0
0.0,45632,0.0
1.0,32845,1.0
0.0,88197,0.0
1.0,98353,1.0
1.0,1407,1.0
0.0,72701,0.0
0.0,24017,0.0
0.0,58845,0.0
1.0,68996,1.0
1.0,68059,1.0
0.0,4797,0.0
1.0,98790,1.0
0.0,61853,0.0
0.0,81835,0.0
0.0,36444,0.0
0.0,85372,0.0
0.0,11554,0.0
0.0,80341,0.0
1.0,90183,1.0
0.0,55020,0.0
1.0,30925,1.0
1.0,35894,1.0
0.0,58950,0.0
0.0,31368,0.0
0.0,12945,0.0
0.0,68798,0.0
1.0,90209,1.0
0.0,93192,0.0
1.0,1483,1.0
0.0,71307,0.0
1.0,56657,1.0
0.0,90549,0.0
0.0,95188,0.0
0.0,70935,0.0
1.0,10675,1.0
1.0,94980,1.0
1.0,4691,1.0
1.0,48673,1.0
0.0,8500,0.0
1.0,15487,1.0
0.0,40970,0.0
1.0,56870,1.0
0.0,57729,0.0
1.0,53135,1.0
0.0,21901,0.0
1.0,58946,1.0
1.0,2183,1.0
1.0,10870,1.0
0.0,89840,0.0
1.0,78245,1.0
1.0,45818,1.0
1.0,19,1.0
1.0,63751,1.0
0.0,87592,0.0
0.0,99515,0.0
1.0,54625,1.0
1.0,76231,1.0
0.0,66162,0.0
0.0,11192,0.0
1.0,40539,1.0
1.0,5946,1.0
1.0,98010,1.0
0.0,73603,0.0
0.0,93798,0.0
1.0,92210,1.0
0.0,40955,0.0
1.0,49834,1.0
0.0,95842,0.0
0.0,97362,0.0
1.0,82495,1.0
1.0,88428,1.0
1.0,52731,1.0
1.0,28804,1.0
0.0,7819,0.0
0.0,76970,0.0
0.0,34054,0.0
1.0,12899,1.0
0.0,55731,0.0
1.0,33812,1.0
1.0,54073,1.0
0.0,65145,0.0
0.0,41244,0.0
1.0,35534,1.0
1.0,28781,1.0
0.0,14564,0.0
0.0,79974,0.0
1.0,95007,1.0
0.0,76286,0.0
1.0,83218,1.0
1.0,57228,1.0
0.0,4774,0.0
0.0,20864,0.0
0.0,19920,0.0
1.0,42289,1.0
1.0,83411,1.0
1.0,65586,1.0
0.0,32773,0.0
1.0,59735,1.0
0.0,33623,0.0
0.0,93471,0.0
1.0,19212,1.0
1.0,90177,1.0
1.0,75021,1.0
0.0,31671,0.0
0.0,31229,0.0
0.0,69398,0.0
1.0,68907,1.0
0.0,44306,0.0
1.0,98413,1.0
1.0,70324,1.0
